Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
TRACHI,1,nory,,#ffffffff ---,#ff0000ff ---,#00ff00ff ---,#0000ffff ---
Global User Script

Conversations
ID,Title,Pictures,Description,Actor,Conversant,Overrides
Orpheus_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_54,758,54,3,3,,,[N]Enter.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1065;500
none_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_55,758,55,461,461,,,none,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1065;550
Orpheus_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_56,758,56,3,3,,,[N]Eury.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1065;600
Eurydice_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_57,758,57,5,5,,,[N]They're here.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1065;650
Orpheus_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_58,758,58,3,3,,,[NC]Perfect.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1065;700
Orpheus_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_59,758,59,3,3,,,"[NC]Come on, Atlas.",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1065;750
Orpheus_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_60,758,60,3,3,,,[N]What are you waiting for?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1065;800
none_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_61,758,61,461,461,,,none,False,Block,Normal,"P(""Atlas"") == ""Player""",,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;150
Orpheus_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_62,758,62,3,3,,,[N]Atlas.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;200
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_63,758,63,13,13,,,[N]Orpheus.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;250
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_64,758,64,10,10,,,[NS]Eury.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;300
Eurydice_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_65,758,65,5,5,,,[NS]Daph.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;350
Orpheus_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_66,758,66,3,3,,,[NC]Now that we're all here.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;400
Orpheus_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_67,758,67,3,3,,,[N]Let's talk terms.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;450
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_68,758,68,10,10,,,[NC]You think so?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;500
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_69,758,69,10,10,,,[NS]I was rather hoping you'd put up more of a fight.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;550
Orpheus_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_70,758,70,3,3,,,[NC]Sorry to disappoint you.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;600
Orpheus_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_71,758,71,3,3,,,[N]But there's no need for me to resist.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;650
Orpheus_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_72,758,72,3,3,,,"[NC]You've got my brother, don't you?",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;700
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_73,758,73,10,10,,,"[NC]What's left of him, anyway.",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;750
Orpheus_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_74,758,74,3,3,,,[NC]I figured as much.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;800
Orpheus_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_75,758,75,3,3,,,[N]So... What do you want?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;850
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_76,758,76,10,10,,,"[NC]Well, for starters...",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;900
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_77,758,77,10,10,,,[NS]You're gonna come with us.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;950
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_78,758,78,10,10,,,[NS]We'll haul both of you back to Ionia.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;1000
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_79,758,79,10,10,,,"[NC]And then, we'll squeeze every little detail out of you, your precious little brother...",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;1050
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_80,758,80,10,10,,,[NS]And that bitch of yours.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;1100
Eurydice_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_81,758,81,5,5,,,[NSC]Oh my.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;1150
Eurydice_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_82,758,82,5,5,,,[NS]So confident.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;1200
Eurydice_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_83,758,83,5,5,,,[NSC]Reminds me of myself when I was your age.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;1250
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_84,758,84,10,10,,,[NC]With one key difference...,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;1300
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_85,758,85,10,10,,,[NS]I never lost.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;1350
Eurydice_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_86,758,86,5,5,,,[SG]Really?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;1400
Eurydice_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_87,758,87,5,5,,,[RG]Are you sure about that?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1245;1450
Orpheus_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_88,758,88,3,3,,,[N]I see.,False,Block,Normal,"QT(""edf31946-18b7-4f70-ad52-e8242003c799"") == ""Active""",,,,,,[],,{{omit}},{{omit}},,{{omit}},1425;150
Orpheus_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_89,758,89,3,3,,,[NC]That is... disappointing.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1425;200
Orpheus_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_90,758,90,3,3,,,[N]But it doesn't change anything.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1425;250
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_91,758,91,10,10,,,[NC]That's right.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1425;300
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_92,758,92,10,10,,,"[NS]You'll join him, soon, anyway.",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1425;350
Orpheus_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_93,758,93,3,3,,,[NC]I don't think so.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1425;400
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_94,758,94,10,10,,,[SSC]Really?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1425;450
none_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_95,758,95,461,461,,,none,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1425;500
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_96,758,96,10,10,,,[NS]And why would that be?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1425;550
Orpheus_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_97,758,97,3,3,,,[NC]You still haven't grasped it?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1425;600
Orpheus_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_98,758,98,3,3,,,[N]You're outnumbered.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1425;650
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_99,758,99,10,10,,,"[NS]I can count well enough, thank you very much.",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1425;700
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_100,758,100,13,13,,,"[N]Put it down, Daph.",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1425;750
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_101,758,101,10,10,,,[S]Atlas?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1425;800
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_102,758,102,13,13,,,[N]Sorry.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1425;850
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_103,758,103,13,13,,,[S]But I mean it.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1425;900
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_104,758,104,10,10,,,[SC]This isn't funny.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1425;950
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_105,758,105,13,13,,,[SC]It isn't.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1425;1000
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_106,758,106,13,13,,,"[SP]Drop it, now!",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1425;1050
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_107,758,107,10,10,,,[RC],False,Block,Normal,,"QT(none) = ""Active""",,,,,[],,{{omit}},{{omit}},,{{omit}},1425;1100
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_108,758,108,10,10,,,[S]Why?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1425;1150
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_109,758,109,13,13,,,[NC]He set it all up.,False,Block,Normal,"QT(""190db2e6-1adb-4255-b230-15c3edb9ec37"") == ""Active""",,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;150
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_110,758,110,13,13,,,[N]From start to finish.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;200
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_111,758,111,13,13,,,"[NC]Every piece of the puzzle, right there...",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;250
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_112,758,112,13,13,,,[N]Apart from one thing.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;300
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_113,758,113,13,13,,,[N]How did Hyperion know that Lorna wanted to run away?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;350
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_114,758,114,13,13,,,[NC]I had no clue.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;400
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_115,758,115,13,13,,,[N]And neither did Eury.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;450
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_116,758,116,13,13,,,[NC]Lorna never told any of us.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;500
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_117,758,117,13,13,,,[S]Did she?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;550
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_118,758,118,10,10,,,[SSC]Hm.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;600
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_119,758,119,10,10,,,[NC]You got me right there.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;650
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_120,758,120,10,10,,,[NS]It's weird isn't it?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;700
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_121,758,121,10,10,,,[SSC]She made me promise not to tell either of you.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;750
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_122,758,122,10,10,,,[NC]You know why?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;800
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_123,758,123,10,10,,,[N]Because as much as both of you loved her...,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;850
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_124,758,124,10,10,,,[S]You never really listened to anything she said.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;900
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_125,758,125,10,10,,,[NC]Of all the people in the world...,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;950
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_126,758,126,10,10,,,[N]I was the only one who knew what she was going through.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;1000
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_127,758,127,10,10,,,[NC]And yeah.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;1050
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_128,758,128,10,10,,,[N]I told Hyperion.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;1100
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_129,758,129,13,13,,,[S]What did you tell him?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;1150
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_130,758,130,10,10,,,[N]That Lorna wanted to get away from it all.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;1200
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_131,758,131,13,13,,,[S]And what did he say?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;1250
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_132,758,132,10,10,,,[NC]I'm sure we can find a way to fix all this.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;1300
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_133,758,133,13,13,,,[SC]Daph.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;1350
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_134,758,134,13,13,,,"[S]You know the story, now.",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;1400
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_135,758,135,13,13,,,[SC]The sides are set.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;1450
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_136,758,136,13,13,,,[S]And the masks are dropped.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;1500
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_137,758,137,13,13,,,[SC]I'll give you a choice.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;1550
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_138,758,138,13,13,,,"[S]Join us, and we'll make him pay.",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;1600
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_139,758,139,10,10,,,[SC]Atlas.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;1650
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_140,758,140,10,10,,,[S]I meant what I said.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;1700
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_141,758,141,10,10,,,[S]There's no one on this world I love more than you.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;1750
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_142,758,142,10,10,,,[SC]You saved me from a monster.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;1800
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_143,758,143,10,10,,,[S]But Hyperion picked me up.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;1850
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_144,758,144,10,10,,,[SC]He showed me something I'm good at.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;1900
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_145,758,145,10,10,,,[S]And I'm not willing to give that up for a person who's been dead for more than four years.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;1950
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_146,758,146,13,13,,,[SC]Alright.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;2000
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_147,758,147,13,13,,,[S]Then leave.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;2050
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_148,758,148,10,10,,,[N]What?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;2100
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_149,758,149,13,13,,,[SPC]Go and tell Hyperion...,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;2150
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_150,758,150,13,13,,,[SP]I'm coming for him.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;2200
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_151,758,151,10,10,,,[RGD]Are you having a laugh?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;2250
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_152,758,152,10,10,,,"[NC]There's no way I'll let the three of you off, like that.",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;2300
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_153,758,153,13,13,,,[SC]You're welcome to try.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;2350
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_154,758,154,13,13,,,"[S]But I'd rather not waste any time, if I were you.",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;2400
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_155,758,155,10,10,,,[NC]Oh?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;2450
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_156,758,156,10,10,,,[NS]And why would that be?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;2500
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_157,758,157,13,13,,,"[N]You never read Solka's letter, did you?",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;2550
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_158,758,158,10,10,,,[NS]Should I?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;2600
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_159,758,159,13,13,,,[NC]I don't think there's any need for that.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;2650
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_160,758,160,13,13,,,"[NC]Not for you, at least.",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;2700
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_161,758,161,13,13,,,[NC]But for everyone who doesn't know...,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;2750
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_162,758,162,13,13,,,"[N]I'm sure they'll appreciate all the details behind what happened, back then.",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;2800
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_163,758,163,10,10,,,[S]What?!,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;2850
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_164,758,164,13,13,,,[NC]You heard me.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;2900
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_165,758,165,13,13,,,"[N]It's public knowledge, now.",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;2950
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_166,758,166,10,10,,,[SC]Are you insane?,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;3000
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_167,758,167,10,10,,,[S]If Amryn gets wind of that-,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;3050
Atlas_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_168,758,168,13,13,,,[N]They'll declare war on Ionia.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;3100
Daphne_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_169,758,169,10,10,,,"[S]You'd go this far, just for her?",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;3150
Eurydice_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_170,758,170,5,5,,,"[NC]She was right, you know.",False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;3200
Eurydice_Trachi_West_Stuart_Alley_Stuart_Apartments_Staircase_Goose_Shed_EV001_171,758,171,5,5,,,[N]Ionia is a monstrosity.,False,Block,Normal,,,,,,,[],,{{omit}},{{omit}},,{{omit}},1605;3250
